,EXG Channel 0
10985,376.38353154063225
10986,295.00330850481987
10987,381.05092668533325
10988,418.7491182386875
10989,328.39313530921936
10990,355.3204149901867
10991,420.7836238145828
10992,324.80283135175705
10993,318.8189914226532
10994,396.8482640981674
10995,360.9452245235443
10996,300.0297340452671
10997,365.49294286966324
10998,367.6471252441406
10999,284.11271983385086
11000,367.7668020427227
11001,419.70653262734413
11002,385.5986450314522
11003,343.7117655277252
11004,436.4612844288349
11005,371.9554899930954
11006,337.4885720014572
11007,362.86005330085754
11008,393.01860654354095
11009,316.54513224959373
11010,360.9452245235443
11011,413.96204629540443
11012,353.2859094142914
11013,339.7624311745167
11014,403.55016481876373
11015,351.84978783130646
11016,326.83733692765236
11017,372.67355078458786
11018,387.39379701018333
11019,332.8211768567562
11020,355.44009178876877
11021,399.1221232712269
11022,350.41366624832153
11023,318.2206074297428
11024,398.28438568115234
11025,373.75064197182655
11026,355.6794453859329
11027,374.9474099576473
11028,315.94674825668335
11029,357.2352437674999
11030,379.6148051023483
11031,325.6405689418316
11032,361.5436085164547
11033,385.83799862861633
11034,362.5010229051113
11035,368.9635700285435
11036,328.99151930212975
11037,364.0568212866783
11038,335.21471282839775
11039,340.241138368845
11040,394.8137585222721
11041,340.00178477168083
11042,372.31452038884163
11043,388.5905649960041
11044,366.57003405690193
11045,298.83296605944633
11046,376.38353154063225
11047,357.11556696891785
11048,345.14788711071014
11049,352.92687901854515
11050,472.12497040629387
11051,353.88429340720177
11052,306.49228116869926
11053,318.3402842283249
11054,347.9004534780979
11055,317.1435162425041
11056,429.6397069096565
11057,409.77335834503174
11058,264.0070176720619
11059,384.64123064279556
11060,346.10530149936676
11061,318.3402842283249
11062,351.131727039814
11063,343.8314423263073
11064,376.86223873496056
11065,376.38353154063225
11066,403.55016481876373
11067,332.3424696624279
11068,333.7785912454128
11069,341.796936750412
11070,365.97165006399155
11071,335.3343896269798
11072,302.1839164197445
11073,318.9386682212353
11074,343.9511191248894
11075,286.0275486111641
11076,393.13828334212303
11077,314.86965706944466
11078,314.39094987511635
11079,337.24921840429306
11080,374.34902596473694
11081,344.908533513546
11082,332.10311606526375
11083,353.52526301145554
11084,329.47022649645805
11085,314.98933386802673
11086,349.81528225541115
11087,412.1668943166733
11088,307.09066516160965
11089,349.9349590539932
11090,362.5010229051113
11091,322.5289721786976
11092,297.0378140807152
11093,367.2880948483944
11094,371.4767827987671
11095,318.2206074297428
11096,419.58685582876205
11097,341.796936750412
11098,319.53705221414566
11099,355.08106139302254
11100,358.55168855190277
11101,413.96204629540443
11102,377.6999763250351
11103,408.4569135606289
11104,300.74779483675957
11105,379.8541586995125
11106,334.73600563406944
11107,338.32630959153175
11108,293.686863720417
11109,247.13258907198906
11110,338.5656631886959
11111,356.3975061774254
11112,348.85786786675453
11113,326.1192761361599
11114,364.29617488384247
11115,287.1046397984028
11116,302.7823004126549
11117,370.7587220072746
11118,356.99589017033577
11119,249.0474178493023
11120,395.4121425151825
11121,281.59950706362724
11122,223.55625975131989
11123,341.1985527575016
11124,355.799122184515
11125,339.40340077877045
11126,317.02383944392204
11127,292.3704189360142
11128,328.6324889063835
11129,337.6082488000393
11130,311.5187067091465
11131,332.8211768567562
11132,296.9181372821331
11133,344.7888567149639
11134,350.29398944973946
11135,384.76090744137764
11136,253.59513619542122
11137,404.8666096031666
11138,349.575928658247
11139,288.6604381799698
11140,361.9026389122009
11141,404.02887201309204
11142,191.36320093274117
11143,371.59645959734917
11144,475.5955975651741
11145,301.2265020310879
11146,344.7888567149639
11147,334.4966520369053
11148,345.5069175064564
11149,325.1618617475033
11150,352.32849502563477
11151,315.5877178609371
11152,358.910718947649
11153,375.42611715197563
11154,342.2756439447403
11155,308.04807955026627
11156,363.81746768951416
11157,319.2976986169815
11158,353.40558621287346
11159,303.1413308084011
11160,407.14046877622604
11161,355.799122184515
11162,301.94456282258034
11163,398.88276967406273
11164,366.92906445264816
11165,368.00615563988686
11166,335.3343896269798
11167,396.24988010525703
11168,393.49731373786926
11169,314.7499802708626
11170,409.65368154644966
11171,345.74627110362053
11172,329.8292568922043
11173,360.22716373205185
11174,401.7550128400326
11175,411.4488335251808
11176,356.15815258026123
11177,387.1544434130192
11178,381.17060348391533
11179,311.3990299105644
11180,429.7593837082386
11181,407.3798223733902
11182,390.7447473704815
11183,425.0919885635376
11184,331.14570167660713
11185,369.2029236257076
11186,370.16033801436424
11187,339.7624311745167
11188,444.8386603295803
11189,395.5318193137646
11190,331.2653784751892
11191,393.01860654354095
11192,393.8563441336155
11193,370.8783988058567
11194,371.71613639593124
11195,419.3475022315979
11196,394.69408172369003
11197,397.68600168824196
11198,354.7220309972763
11199,366.689710855484
11200,382.8460786640644
11201,385.9576754271984
11202,423.8952205777168
11203,347.4217462837696
11204,368.12583243846893
11205,397.3269712924957
11206,332.10311606526375
11207,398.76309287548065
11208,385.4789682328701
11209,397.68600168824196
11210,378.89674431085587
11211,376.98191553354263
11212,416.47525906562805
11213,308.7661403417587
11214,348.85786786675453
11215,381.52963387966156
11216,372.79322758316994
11217,395.5318193137646
11218,407.3798223733902
11219,350.6530198454857
11220,444.359953135252
11221,412.1668943166733
11222,345.62659430503845
11223,385.83799862861633
11224,354.96138459444046
11225,344.908533513546
11226,363.81746768951416
11227,406.9011151790619
11228,384.5215538442135
11229,380.9312498867512
11230,410.4914191365242
11231,416.95396625995636
11232,358.67136535048485
11233,401.7550128400326
11234,392.1808689534664
11235,360.466517329216
11236,359.62877973914146
11237,395.2924657166004
11238,437.89740601181984
11239,380.691896289587
11240,359.3894261419773
11241,403.55016481876373
11242,337.9672791957855
11243,386.19702902436256
11244,385.23961463570595
11245,338.80501678586006
11246,361.5436085164547
11247,395.5318193137646
11248,397.68600168824196
11249,348.6185142695904
11250,397.4466480910778
11251,383.68381625413895
11252,327.794751316309
11253,362.6206997036934
11254,422.9378061890602
11255,415.87687507271767
11256,334.8556824326515
11257,402.95178082585335
11258,394.9334353208542
11259,418.03105744719505
11260,396.9679408967495
11261,396.9679408967495
11262,379.7344819009304
11263,362.022315710783
11264,363.81746768951416
11265,383.9231698513031
11266,370.63904520869255
11267,404.50757920742035
11268,398.16470888257027
11269,389.6676561832428
11270,413.243985503912
11271,432.7513036727905
11272,429.04132291674614
11273,415.7571982741356
11274,388.5905649960041
11275,416.1162286698818
11276,356.03847578167915
11277,403.0714576244354
11278,415.2784910798073
11279,390.86442416906357
11280,355.08106139302254
11281,412.5259247124195
11282,356.3975061774254
11283,349.4562518596649
11284,411.5685103237629
11285,383.08543226122856
11286,334.4966520369053
11287,385.23961463570595
11288,380.57221949100494
11289,380.57221949100494
11290,388.1118578016758
11291,428.6822925209999
11292,390.38571697473526
11293,393.01860654354095
11294,444.2402763366699
11295,413.4833391010761
11296,359.3894261419773
11297,401.1566288471222
11298,403.6698416173458
11299,353.0465558171272
11300,432.8709804713726
11301,382.4870482683182
11302,381.4099570810795
11303,357.9533045589924
11304,367.8864788413048
11305,374.82773315906525
11306,358.910718947649
11307,397.80567848682404
11308,393.2579601407051
11309,361.4239317178726
11310,391.1037777662277
11311,423.6558669805527
11312,405.2256399989128
11313,365.2535892724991
11314,389.90700978040695
11315,392.8989297449589
11316,362.9797300994396
11317,380.45254269242287
11318,409.29465115070343
11319,356.2778293788433
11320,378.0590067207813
11321,356.63685977458954
11322,383.4444626569748
11323,320.61414340138435
11324,388.7102417945862
11325,411.32915672659874
11326,322.64864897727966
11327,382.3673714697361
11328,398.4040624797344
11329,370.16033801436424
11330,374.70805636048317
11331,441.7270635664463
11332,390.6250705718994
11333,354.243323802948
11334,400.6779216527939
11335,422.69845259189606
11336,304.93648278713226
11337,411.5685103237629
11338,400.79759845137596
11339,337.24921840429306
11340,380.8115730881691
11341,410.3717423379421
11342,338.5656631886959
11343,326.4783065319061
11344,400.79759845137596
11345,342.03629034757614
11346,368.7242164313793
11347,430.9561516940594
11348,423.77554377913475
11349,301.46585562825203
11350,333.8982680439949
11351,403.55016481876373
11352,303.97906839847565
11353,401.7550128400326
11354,340.48049196600914
11355,329.58990329504013
11356,377.93932992219925
11357,403.90919521450996
11358,251.32127702236176
11359,281.3601534664631
11360,345.2675639092922
11361,395.8908497095108
11362,266.7595840394497
11363,259.57897612452507
11364,343.9511191248894
11365,375.6654707491398
11366,409.77335834503174
11367,232.77137324213982
11368,361.5436085164547
11369,326.7176601290703
11370,276.6927583217621
11371,306.7316347658634
11372,350.6530198454857
11373,379.7344819009304
11374,270.2302111983299
11375,357.11556696891785
11376,350.1743126511574
11377,365.01423567533493
11378,322.4092953801155
11379,325.76024574041367
11380,368.9635700285435
11381,369.08324682712555
11382,327.1963673233986
11383,354.3630006015301
11384,277.6501727104187
11385,413.36366230249405
11386,406.4224079847336
11387,287.82270058989525
11388,323.6060633659363
11389,434.66613245010376
11390,309.3645243346691
11391,280.7617694735527
11392,379.97383549809456
11393,293.2081565260887
11394,321.09285059571266
11395,382.247694671154
11396,431.55453568696976
11397,324.9225081503391
11398,267.95635202527046
11399,331.02602487802505
11400,327.794751316309
11401,352.8072022199631
11402,340.95919916033745
11403,363.45843729376793
11404,311.3990299105644
11405,362.9797300994396
11406,381.64931067824364
11407,318.6993146240711
11408,457.16537058353424
11409,328.51281210780144
11410,316.7844858467579
11411,356.99589017033577
11412,397.80567848682404
11413,311.75806030631065
11414,289.019468575716
11415,399.72050726413727
11416,357.354920566082
11417,361.5436085164547
11418,339.1640471816063
11419,448.4289642870426
11420,265.92184644937515
11421,344.07079592347145
11422,380.691896289587
11423,381.8886642754078
11424,272.62374716997147
11425,346.9430390894413
11426,386.79541301727295
11427,262.33154249191284
11428,345.14788711071014
11429,368.8438932299614
11430,353.0465558171272
11431,374.70805636048317
11432,319.8960826098919
11433,419.9458862245083
11434,357.71395096182823
11435,355.6794453859329
11436,338.5656631886959
11437,365.97165006399155
11438,379.3754515051842
11439,327.31604412198067
11440,303.2610076069832
11441,369.08324682712555
11442,402.7124272286892
11443,290.8146205544472
11444,381.8886642754078
11445,300.38876444101334
11446,331.14570167660713
11447,342.2756439447403
11448,354.60235419869423
11449,397.9253552854061
11450,309.0054939389229
11451,322.64864897727966
11452,355.799122184515
11453,383.68381625413895
11454,344.07079592347145
11455,347.9004534780979
11456,396.72858729958534
11457,372.67355078458786
11458,359.62877973914146
11459,256.2280257642269
11460,398.6434160768986
11461,363.93714448809624
11462,363.57811409235
11463,330.3079640865326
11464,429.52003011107445
11465,302.90197721123695
11466,320.73382019996643
11467,336.4114808142185
11468,362.5010229051113
11469,352.8072022199631
11470,360.22716373205185
11471,439.8122347891331
11472,345.2675639092922
11473,340.83952236175537
11474,368.9635700285435
11475,350.77269664406776
11476,407.3798223733902
11477,398.6434160768986
11478,416.59493586421013
11479,297.9952284693718
11480,424.6132813692093
11481,368.3651860356331
11482,359.74845653772354
11483,315.8270714581013
11484,427.48552453517914
11485,395.2924657166004
11486,362.26166930794716
11487,399.72050726413727
11488,351.131727039814
11489,323.3667097687721
11490,355.2007381916046
11491,399.36147686839104
11492,317.6222234368324
11493,406.9011151790619
11494,400.0795376598835
11495,348.85786786675453
11496,328.39313530921936
11497,385.0002610385418
11498,384.76090744137764
11499,368.245509237051
11500,397.5663248896599
11501,413.1243087053299
11502,371.8358131945133
11503,365.7322964668274
11504,372.912904381752
11505,424.0148973762989
11506,348.73819106817245
11507,364.89455887675285
11508,404.7469328045845
11509,337.6082488000393
11510,403.0714576244354
11511,407.61917597055435
11512,329.1111961007118
11513,414.5604302883148
11514,326.83733692765236
11515,327.5553977191448
11516,402.35339683294296
11517,325.9995993375778
11518,390.6250705718994
11519,332.8211768567562
11520,438.0170828104019
11521,362.1419925093651
11522,297.63619807362556
11523,319.17802181839943
11524,424.37392777204514
11525,392.7792529463768
11526,347.66109988093376
11527,391.8218385577202
11528,396.8482640981674
11529,365.7322964668274
11530,400.0795376598835
11531,357.11556696891785
11532,348.85786786675453
11533,387.5134738087654
11534,390.02668657898903
11535,382.9657554626465
11536,341.91661354899406
11537,338.2066327929497
11538,345.5069175064564
11539,343.8314423263073
11540,334.61632883548737
11541,390.7447473704815
11542,422.4590989947319
11543,365.133912473917
11544,353.0465558171272
11545,357.354920566082
11546,342.1559671461582
11547,369.68163082003593
11548,463.5082409083843
11549,307.68904915452003
11550,315.7073946595192
11551,445.4370443224907
11552,343.59208872914314
11553,327.31604412198067
11554,312.23676750063896
11555,342.2756439447403
11556,345.62659430503845
11557,342.6346743404865
11558,410.4914191365242
11559,374.5883795619011
11560,327.91442811489105
11561,374.5883795619011
11562,384.5215538442135
11563,348.85786786675453
11564,344.4298263192177
11565,394.9334353208542
11566,358.3123349547386
11567,410.3717423379421
11568,405.9437007904053
11569,381.52963387966156
11570,365.6126196682453
11571,422.3394221961498
11572,322.16994178295135
11573,325.0421849489212
11574,360.82554772496223
11575,382.3673714697361
11576,370.63904520869255
11577,378.6573907136917
11578,412.28657111525536
11579,331.7440856695175
11580,339.6427543759346
11581,383.9231698513031
11582,327.6750745177269
11583,359.9878101348877
11584,361.4239317178726
11585,387.1544434130192
11586,325.87992253899574
11587,338.685339987278
11588,383.803493052721
11589,352.5678486227989
11590,325.76024574041367
11591,405.46499359607697
11592,373.3916115760803
11593,304.2184219956398
11594,343.11338153481483
11595,374.5883795619011
11596,314.98933386802673
11597,325.5208921432495
11598,337.36889520287514
11599,317.7419002354145
11600,357.11556696891785
11601,369.3226004242897
11602,369.68163082003593
11603,361.4239317178726
11604,397.4466480910778
11605,331.7440856695175
11606,326.238952934742
11607,382.60672506690025
11608,393.3776369392872
11609,345.74627110362053
11610,392.53989934921265
11611,369.68163082003593
11612,397.20729449391365
11613,330.42764088511467
11614,418.03105744719505
11615,378.0590067207813
11616,419.58685582876205
11617,375.90482434630394
11618,351.4907574355602
11619,405.8240239918232
11620,381.2902802824974
11621,320.61414340138435
11622,354.00397020578384
11623,374.1096723675728
11624,337.4885720014572
11625,397.9253552854061
11626,430.11841410398483
11627,357.2352437674999
11628,341.796936750412
11629,386.5560594201088
11630,371.11775240302086
11631,350.5333430469036
11632,368.3651860356331
11633,383.9231698513031
11634,348.02013027668
11635,364.1764980852604
11636,396.24988010525703
11637,343.11338153481483
11638,356.51718297600746
11639,415.0391374826431
11640,374.5883795619011
11641,339.6427543759346
11642,395.17278891801834
11643,397.5663248896599
11644,351.84978783130646
11645,378.2983603179455
11646,397.20729449391365
11647,357.9533045589924
11648,359.5091029405594
11649,384.64123064279556
11650,370.3996916115284
11651,339.7624311745167
11652,388.82991859316826
11653,359.0303957462311
11654,328.99151930212975
11655,356.99589017033577
11656,375.90482434630394
11657,330.3079640865326
11658,334.13762164115906
11659,407.02079197764397
11660,373.15225797891617
11661,317.98125383257866
11662,379.01642110943794
11663,376.26385474205017
11664,347.30206948518753
11665,379.13609790802
11666,374.70805636048317
11667,361.18457812070847
11668,364.41585168242455
11669,413.6030158996582
11670,366.8093876540661
11671,357.9533045589924
11672,400.31889125704765
11673,390.50539377331734
11674,373.9899955689907
11675,371.71613639593124
11676,367.8864788413048
11677,324.5634777545929
11678,328.99151930212975
11679,357.4745973646641
11680,353.6449398100376
11681,338.2066327929497
11682,374.1096723675728
11683,354.243323802948
11684,321.8109113872051
11685,356.15815258026123
11686,418.7491182386875
11687,392.3005457520485
11688,364.6552052795887
11689,405.2256399989128
11690,357.71395096182823
11691,341.91661354899406
11692,364.41585168242455
11693,367.6471252441406
11694,370.3996916115284
11695,395.4121425151825
11696,376.98191553354263
11697,348.73819106817245
11698,321.69123458862305
11699,369.3226004242897
11700,375.0670867562294
11701,339.7624311745167
11702,358.55168855190277
11703,323.9650937616825
11704,328.39313530921936
11705,382.9657554626465
11706,376.26385474205017
11707,348.9775446653366
11708,358.910718947649
11709,397.4466480910778
11710,381.17060348391533
11711,356.99589017033577
11712,397.9253552854061
11713,378.0590067207813
11714,324.20444735884666
11715,377.580299526453
11716,399.24180006980896
11717,350.29398944973946
11718,338.685339987278
11719,381.8886642754078
11720,360.70587092638016
11721,312.23676750063896
11722,397.68600168824196
11723,375.30644035339355
11724,358.07298135757446
11725,345.5069175064564
11726,367.6471252441406
11727,345.2675639092922
11728,344.3101495206356
11729,392.53989934921265
11730,345.14788711071014
11731,370.5193684101105
11732,364.5355284810066
11733,392.1808689534664
11734,349.21689826250076
11735,367.04874125123024
11736,397.80567848682404
11737,347.4217462837696
11738,376.86223873496056
11739,384.4018770456314
11740,395.65149611234665
11741,338.44598639011383
11742,376.98191553354263
11743,395.4121425151825
11744,349.0972214639187
11745,363.57811409235
11746,411.68818712234497
11747,368.60453963279724
11748,338.0869559943676
11749,357.354920566082
11750,349.69560545682907
11751,305.8938971757889
11752,345.5069175064564
11753,379.8541586995125
11754,371.8358131945133
11755,366.45035725831985
11756,382.9657554626465
11757,345.8659479022026
11758,341.43790635466576
11759,379.3754515051842
11760,402.83210402727127
11761,356.15815258026123
11762,331.8637624680996
11763,384.16252344846725
11764,386.915089815855
11765,341.3182295560837
11766,361.9026389122009
11767,361.0649013221264
11768,338.44598639011383
11769,364.41585168242455
11770,382.9657554626465
11771,346.8233622908592
11772,325.87992253899574
11773,403.43048802018166
11774,370.2800148129463
11775,343.7117655277252
11776,407.2601455748081
11777,395.17278891801834
11778,349.0972214639187
11779,369.56195402145386
11780,401.27630564570427
11781,351.96946462988853
11782,332.9408536553383
11783,367.04874125123024
11784,347.78077667951584
11785,370.2800148129463
11786,357.8336277604103
11787,302.42327001690865
11788,341.91661354899406
11789,383.3247858583927
11790,354.00397020578384
11791,377.34094592928886
11792,344.908533513546
11793,339.5230775773525
11794,332.70150005817413
11795,361.78296211361885
11796,372.79322758316994
11797,327.0766905248165
11798,365.133912473917
11799,371.59645959734917
11800,361.18457812070847
11801,362.1419925093651
11802,377.6999763250351
11803,337.9672791957855
11804,382.247694671154
11805,321.4518809914589
11806,338.685339987278
11807,344.07079592347145
11808,331.2653784751892
11809,324.4438009560108
11810,376.38353154063225
11811,361.4239317178726
11812,347.66109988093376
11813,363.93714448809624
11814,368.00615563988686
11815,360.3468405306339
11816,383.68381625413895
11817,424.73295816779137
11818,395.8908497095108
11819,368.8438932299614
11820,370.7587220072746
11821,346.70368549227715
11822,343.7117655277252
11823,389.90700978040695
11824,391.3431313633919
11825,344.66917991638184
11826,360.70587092638016
11827,367.6471252441406
11828,347.9004534780979
11829,340.83952236175537
11830,366.3306804597378
11831,382.3673714697361
11832,391.94151535630226
11833,388.35121139883995
11834,399.0024464726448
11835,328.03410491347313
11836,396.72858729958534
11837,370.2800148129463
11838,354.3630006015301
11839,380.57221949100494
11840,414.44075348973274
11841,363.33876049518585
11842,345.8659479022026
11843,409.8930351436138
11844,403.3108112215996
11845,352.5678486227989
11846,365.7322964668274
11847,385.23961463570595
11848,341.796936750412
11849,357.354920566082
11850,402.1140432357788
11851,382.9657554626465
11852,326.35862973332405
11853,372.67355078458786
11854,425.0919885635376
11855,352.0891414284706
11856,377.6999763250351
11857,420.54427021741867
11858,389.6676561832428
11859,320.01575940847397
11860,411.0898031294346
11861,396.4892337024212
11862,341.91661354899406
11863,413.6030158996582
11864,377.46062272787094
11865,342.1559671461582
11866,336.4114808142185
11867,385.11993783712387
11868,367.52744844555855
11869,327.5553977191448
11870,358.7910421490669
11871,391.1037777662277
11872,385.71832183003426
11873,378.89674431085587
11874,395.8908497095108
11875,322.8880025744438
11876,373.27193477749825
11877,403.90919521450996
11878,384.16252344846725
11879,338.44598639011383
11880,406.66176158189774
11881,376.5032083392143
11882,363.57811409235
11883,366.45035725831985
11884,402.1140432357788
11885,362.86005330085754
11886,361.6632853150368
11887,398.76309287548065
11888,367.2880948483944
11889,362.26166930794716
11890,367.40777164697647
11891,388.94959539175034
11892,304.8168059885502
11893,355.799122184515
11894,390.2660401761532
11895,360.82554772496223
11896,389.6676561832428
11897,389.42830258607864
11898,350.77269664406776
11899,341.0788759589195
11900,396.4892337024212
11901,380.3328658938408
11902,364.7748820781708
11903,413.36366230249405
11904,383.68381625413895
11905,357.9533045589924
11906,368.3651860356331
11907,405.9437007904053
11908,373.5112883746624
11909,383.20510905981064
11910,410.6110959351063
11911,406.06337758898735
11912,308.2874331474304
11913,368.245509237051
11914,402.47307363152504
11915,329.350549697876
11916,365.49294286966324
11917,390.86442416906357
11918,384.16252344846725
11919,349.0972214639187
11920,396.13020330667496
11921,388.470888197422
11922,346.58400869369507
11923,387.27412021160126
11924,379.6148051023483
11925,379.01642110943794
11926,372.4341971874237
11927,425.33134216070175
11928,393.8563441336155
11929,350.41366624832153
11930,408.69626715779305
11931,376.86223873496056
11932,316.42545545101166
11933,380.9312498867512
11934,379.2557747066021
11935,348.3791606724262
11936,344.3101495206356
11937,396.3695569038391
11938,374.82773315906525
11939,354.8417077958584
11940,394.2153745293617
11941,349.81528225541115
11942,356.3975061774254
11943,416.355582267046
11944,382.8460786640644
11945,393.3776369392872
11946,425.33134216070175
11947,413.84236949682236
11948,354.8417077958584
11949,388.470888197422
11950,369.56195402145386
11951,361.5436085164547
11952,352.5678486227989
11953,393.8563441336155
11954,400.6779216527939
11955,358.3123349547386
11956,373.6309651732445
11957,392.3005457520485
11958,396.8482640981674
11959,387.6331506073475
11960,385.4789682328701
11961,361.78296211361885
11962,354.48267740011215
11963,388.7102417945862
11964,387.39379701018333
11965,354.3630006015301
11966,402.83210402727127
11967,395.65149611234665
11968,315.8270714581013
11969,360.70587092638016
11970,383.08543226122856
11971,365.37326607108116
11972,366.0913268625736
11973,380.45254269242287
11974,329.94893369078636
11975,376.98191553354263
11976,415.51784467697144
11977,359.8681333363056
11978,359.26974934339523
11979,418.03105744719505
11980,379.7344819009304
11981,341.796936750412
11982,399.6008304655552
11983,391.7021617591381
11984,399.6008304655552
11985,344.66917991638184
11986,331.62440887093544
11987,342.2756439447403
11988,381.52963387966156
11989,342.8740279376507
11990,394.69408172369003
11991,381.8886642754078
11992,337.129541605711
11993,364.7748820781708
11994,402.95178082585335
11995,375.6654707491398
11996,382.60672506690025
11997,444.9583371281624
11998,386.6757362186909
11999,328.39313530921936
12000,405.2256399989128
12001,386.4363826215267
12002,358.3123349547386
12003,379.01642110943794
12004,396.13020330667496
12005,345.3872407078743
12006,348.25948387384415
12007,389.1889489889145
12008,367.7668020427227
12009,327.43572092056274
12010,370.16033801436424
12011,369.9209844172001
12012,332.70150005817413
12013,392.6595761477947
12014,416.59493586421013
12015,365.2535892724991
12016,384.16252344846725
12017,407.9782063663006
12018,366.3306804597378
12019,385.5986450314522
12020,412.0472175180912
12021,423.6558669805527
12022,355.08106139302254
12023,383.9231698513031
12024,435.02516284585
12025,345.74627110362053
12026,335.81309682130814
12027,396.24988010525703
12028,391.7021617591381
12029,357.11556696891785
12030,398.0450320839882
12031,400.79759845137596
12032,342.7543511390686
12033,346.10530149936676
12034,421.3820078074932
12035,350.77269664406776
12036,377.580299526453
12037,414.44075348973274
12038,372.19484359025955
12039,342.8740279376507
12040,406.7814383804798
12041,419.10814863443375
12042,373.75064197182655
12043,390.98410096764565
12044,394.9334353208542
12045,350.5333430469036
12046,367.6471252441406
12047,410.13238874077797
12048,381.05092668533325
12049,342.1559671461582
12050,403.0714576244354
12051,411.20947992801666
12052,375.0670867562294
12053,386.79541301727295
12054,383.9231698513031
12055,359.26974934339523
12056,382.247694671154
12057,412.28657111525536
12058,409.17497435212135
12059,349.33657506108284
12060,402.7124272286892
12061,381.05092668533325
12062,345.2675639092922
12063,387.5134738087654
12064,421.74103820323944
12065,386.5560594201088
12066,359.74845653772354
12067,402.1140432357788
12068,374.70805636048317
12069,331.98343926668167
12070,383.08543226122856
12071,381.8886642754078
12072,347.30206948518753
12073,370.8783988058567
12074,398.28438568115234
12075,370.7587220072746
12076,346.22497829794884
12077,405.8240239918232
12078,393.8563441336155
12079,357.4745973646641
12080,400.43856805562973
12081,419.46717903018
12082,375.0670867562294
12083,392.3005457520485
12084,408.57659035921097
12085,369.801307618618
12086,396.9679408967495
12087,415.0391374826431
12088,402.47307363152504
12089,393.3776369392872
12090,390.02668657898903
12091,399.84018406271935
12092,371.71613639593124
12093,381.05092668533325
12094,413.36366230249405
12095,388.7102417945862
12096,362.38134610652924
12097,416.355582267046
12098,394.09569773077965
12099,373.6309651732445
12100,394.2153745293617
12101,438.4957900047302
12102,357.71395096182823
12103,397.3269712924957
12104,427.48552453517914
12105,408.69626715779305
12106,385.23961463570595
12107,405.46499359607697
12108,411.80786392092705
12109,337.24921840429306
12110,406.9011151790619
12111,436.34160763025284
12112,356.7565365731716
12113,369.2029236257076
12114,424.6132813692093
12115,369.801307618618
12116,360.82554772496223
12117,407.8585295677185
12118,413.1243087053299
12119,373.0325811803341
12120,452.138945043087
12121,424.134574174881
12122,408.69626715779305
12123,417.6720270514488
12124,422.4590989947319
12125,402.47307363152504
12126,383.803493052721
12127,408.4569135606289
12128,403.3108112215996
12129,352.687525421381
12130,352.44817182421684
12131,412.6456015110016
12132,363.81746768951416
12133,377.580299526453
12134,415.51784467697144
12135,342.3953207433224
12136,322.8880025744438
12137,352.44817182421684
12138,398.6434160768986
12139,391.58248496055603
12140,432.15291967988014
12141,431.07582849264145
12142,389.7873329818249
12143,348.3791606724262
12144,387.1544434130192
12145,424.0148973762989
12146,429.7593837082386
12147,407.02079197764397
12148,401.99436643719673
12149,377.2212691307068
12150,344.54950311779976
12151,419.46717903018
12152,377.6999763250351
12153,380.45254269242287
12154,353.7646166086197
12155,337.36889520287514
12156,373.3916115760803
12157,399.4811536669731
12158,354.96138459444046
12159,327.5553977191448
12160,399.4811536669731
12161,404.3879024088383
12162,351.37108063697815
12163,403.55016481876373
12164,432.7513036727905
12165,371.4767827987671
12166,364.0568212866783
12167,387.75282740592957
12168,401.7550128400326
12169,363.0994068980217
12170,383.68381625413895
12171,342.8740279376507
12172,346.70368549227715
12173,402.2337200343609
12174,371.59645959734917
12175,376.7425619363785
12176,374.5883795619011
12177,359.8681333363056
12178,323.3667097687721
12179,383.803493052721
12180,361.0649013221264
12181,332.70150005817413
12182,357.4745973646641
12183,407.73885276913643
12184,370.9980756044388
12185,326.95701372623444
12186,377.580299526453
12187,391.2234545648098
12188,349.0972214639187
12189,387.5134738087654
12190,386.5560594201088
12191,357.4745973646641
12192,390.6250705718994
12193,410.85044953227043
12194,323.3667097687721
12195,376.024501144886
12196,430.7167980968952
12197,366.0913268625736
12198,308.4071099460125
12199,350.77269664406776
12200,338.92469358444214
12201,324.32412415742874
12202,369.801307618618
12203,387.5134738087654
12204,346.464331895113
12205,324.4438009560108
12206,409.17497435212135
12207,382.12801787257195
12208,359.15007254481316
12209,368.00615563988686
12210,374.5883795619011
12211,352.8072022199631
12212,390.02668657898903
12213,409.65368154644966
12214,330.6669944822788
12215,358.7910421490669
12216,429.1609997153282
12217,403.0714576244354
12218,334.4966520369053
12219,338.2066327929497
12220,325.87992253899574
12221,300.5084412395954
12222,353.40558621287346
12223,367.40777164697647
12224,333.7785912454128
12225,337.84760239720345
12226,374.22934916615486
12227,366.45035725831985
12228,353.6449398100376
12229,413.6030158996582
12230,401.1566288471222
12231,335.573743224144
12232,353.1662326157093
12233,424.134574174881
12234,372.912904381752
12235,315.46804106235504
12236,343.11338153481483
12237,404.6272560060024
12238,314.0319194793701
12239,293.08847972750664
12240,410.3717423379421
12241,376.5032083392143
12242,319.53705221414566
12243,379.01642110943794
12244,389.0692721903324
12245,337.84760239720345
12246,345.14788711071014
12247,422.21974539756775
12248,355.08106139302254
12249,347.66109988093376
12250,417.7917038500309
12251,376.98191553354263
12252,328.2734585106373
12253,338.5656631886959
12254,403.3108112215996
12255,358.07298135757446
12256,347.66109988093376
12257,348.6185142695904
12258,347.9004534780979
12259,322.0502649843693
12260,379.7344819009304
12261,371.357106000185
12262,321.3322041928768
12263,382.3673714697361
