Channel 0 Filtered,Channel 1 Filtered
-0.010486688423480401,-0.009673080232517799
-0.015474871210053198,-0.015997707957052968
-0.010603617586792548,-0.01203107577881355
-0.0006228744573631357,-0.002821177972577968
0.006930819757512189,0.003920506353585412
0.007415768449364296,0.003729003231655677
0.001993073261546488,-0.002010546399312708
-0.004329028153854098,-0.008553586951285302
-0.0071042460406150094,-0.012214804688088516
-0.005310424280672763,-0.012478302761223399
-0.0011852734938430191,-0.0110777703399167
0.0018530993341234583,-0.010018504209244338
0.001665756484137673,-0.010040295685807093
-0.001123104185220549,-0.010134274787254774
-0.0036125100593722907,-0.008396893573209432
-0.0028219619161367537,-0.0036965165392321155
0.0018669632722276106,0.0029781422460754305
0.007779123955141812,0.008500748156325877
0.010635491271198358,0.009477267115227186
0.007951669033809398,0.005061630701345044
0.001170932917150594,-0.001892400510111895
-0.005489847018076089,-0.0067647156876593905
-0.008300679247998505,-0.006475830527808354
-0.006673649261747985,-0.0015237788142621158
-0.0033569106562304023,0.004481051701950875
-0.0020106965135405874,0.007468395323261406
-0.0041632112773009305,0.0057950953848067335
-0.008392352193090515,0.0008682528961219986
-0.012158170734585791,-0.00461389832289275
-0.013904254561556985,-0.008518159842314937
-0.013502090484611855,-0.009764723380191494
-0.011279588302662482,-0.007862674345960358
-0.007079738809134661,-0.0025457415671427145
-0.0006986868708516944,0.0056029512604843365
0.006626492423879145,0.014037592953433686
0.011883852394534242,0.018686951556175564
0.012155749624120764,0.016435692280728983
0.006909955483615348,0.007390752032526022
-0.0012799739841884488,-0.004810338788245863
-0.007981350149470493,-0.014544636191497264
-0.00967753132959869,-0.017252950532675504
-0.0064681462144870515,-0.01265123279304537
-0.0021697162671894393,-0.0052714205092987305
-0.0012097895627333796,-0.0011647643366467669
-0.00448881550012605,-0.002763882054103825
-0.007251621640202409,-0.005479858724981968
-0.0017601909655027281,-9.852624962327456e-05
0.015257406288205436,0.018224837490016084
0.03668499292659115,0.04195068780946125
0.04859160286350214,0.05458769769309518
0.04204265240449316,0.044894048018216844
0.021443004118875918,0.017714269341785552
0.0004217972488385844,-0.01017534207022653
-0.009873942266407901,-0.024104930267047672
-0.007852822491728709,-0.02080368004330643
0.0005013299235080196,-0.007070466991081634
0.007403089820763513,0.0066560532095690525
0.008118276037055595,0.012670832586352732
0.0036100519839848432,0.010454300658919969
-0.0006549494711188431,0.006208697920599928
0.00033125244522358584,0.006774477861358862
0.006247740130193195,0.012782943583131519
0.01024821296789113,0.016313685210764508
0.002909654305199803,0.005621767795082471
-0.019329104189738707,-0.023934327256455598
-0.047559364775073096,-0.06123096434478528
-0.06448205094202913,-0.08440618238695131
-0.0581373214257665,-0.07819871156675469
-0.032186632943948995,-0.04698519915120764
-0.00239665952818211,-0.010408472818091288
0.01646000644799967,0.013100261603176483
0.020389079869002534,0.018558880383389896
0.015472454047108366,0.013362115069154565
0.01051636166088444,0.00797032360204904
0.010543838848786687,0.008084531861319626
0.014770205765797344,0.01271603200335803
0.01873443886724678,0.01709938627044902
0.018311334150598057,0.017204544120861514
0.012539070047402224,0.01241380624643895
0.0036950132114015257,0.005176756582260509
-0.004504237943501671,-0.0009671574481269863
-0.009133984786049359,-0.0035588845620579614
-0.009507996684187198,-0.002548581294690006
-0.006772224562625518,0.00039521482361352164
-0.0023309408710944918,0.0038685586670595064
0.0026860997466171994,0.007372795872320823
0.006604072041153724,0.010130805360683209
0.0071643660503364895,0.01055250266812225
0.003288571900077037,0.007746260201372543
-0.0031052312288880647,0.003401833817912695
-0.007652520555871875,0.0013871739936021632
-0.006795178222829773,0.00445468322455204
-0.0010238599058389137,0.010990206550729192
0.005299449726728169,0.01570285363452563
0.007615709825462273,0.014132491461733898
0.004793399789098836,0.006544639773570133
-0.0003941600952557721,-0.002299269437133578
-0.0038813350480174356,-0.006917851061354794
-0.0036847945600032845,-0.005297837106807199
-0.0013350791598442163,-0.0002842915222253556
-0.00018306374435148284,0.0029870332594195866
-0.0021615300590614095,0.00142247451016853
-0.005980723783785829,-0.003665873536277442
-0.008312028355180906,-0.007976696429245807
-0.006916583835439653,-0.008115778401933053
-0.002934969083856936,-0.0047045126504799695
2.564346045340518e-05,-0.0017321898747489157
-0.0006469280208404236,-0.002510720945003744
-0.004080945023951111,-0.00631306121813086
-0.00687475772733244,-0.009117163092615106
-0.006231863170095271,-0.007427864688030457
-0.0022031999582125487,-0.0013762211719697268
0.0026887745997494377,0.0055091401533535565
0.00575462324550302,0.009353981159975436
0.006085843018137145,0.008847518027081823
0.004429401885571168,0.0053895302842129865
0.0017065774206592322,0.0009793880691568362
-0.001762957555198358,-0.0034248461024735805
-0.005626667920159888,-0.007551335584654853
-0.008599069061116595,-0.010455322311053703
-0.008657048606875783,-0.010145865701469381
-0.0045663502519225135,-0.005141516613430443
0.0025032785201474918,0.003332431518066752
0.009085158123432698,0.011073679519012445
0.0116405986197187,0.013488950685898983
0.009121270769210345,0.00891979506178465
0.0036469092492260576,-0.0002796703007792106
-0.0012218719900357878,-0.0097415223024729
-0.003028873024130655,-0.0161598976432792
-0.0015379856823318015,-0.01862251743398072
0.0022701054815999796,-0.017448781285891963
0.0077065473211490884,-0.012604270188504409
0.014535530121900444,-0.0038504958488413746
0.02195533215753464,0.007825680910285716
0.02795722050616266,0.019543277608191908
0.029931995303560582,0.027508781626993675
0.026081887116312076,0.028789351267458033
0.016601339628697486,0.022604870572409324
0.003818569339251973,0.010582930909753024
-0.008737840823884378,-0.003765864417572858
-0.017754909247676462,-0.016034570469690368
-0.021412640558869073,-0.02240088058471506
-0.02004129201614315,-0.021275385580848453
-0.01580692082157834,-0.014110229471388014
-0.011517950364560159,-0.0046727268871523155
-0.009185374978320011,0.0028609977882185994
-0.009187473393195787,0.0058854870741537856
-0.010636695302789236,0.004218937217172501
-0.0125740655035389,-0.0005080904760001814
-0.014553970548593588,-0.005908553359153099
-0.01583138229303331,-0.009336003537396968
-0.014564232171565366,-0.008404670883712174
-0.008962659564325917,-0.002471875215008242
0.00027889462005010346,0.005959626531492561
0.009241117897062424,0.012163383165540761
0.013253124198284762,0.012580699214557872
0.010494065437601596,0.007736450060782143
0.003315599600441304,0.0017275358325094911
-0.003730564943892877,-0.0012711753641472987
-0.007053909372236839,-9.84941031136746e-05
-0.005746758172798501,0.003329192517732557
-0.001230886519972412,0.0062792451576360675
0.004013545376689255,0.007121413726000142
0.007592028390321389,0.005551142020631369
0.008101591688558658,0.0020502524582672052
0.005766061124934319,-0.0022937958244695156
0.002295094358681459,-0.00592586581841781
-0.0002743756495998664,-0.007631557752781173
-0.000987171279965727,-0.007504963138902836
-0.0003670555452652812,-0.006772865033724141
0.00056602237449904,-0.006330114105518364
0.0015343130965157633,-0.00560876071656956
0.0030867223482941544,-0.0032379487112312697
0.005492060020902068,0.0011653501873350718
0.007804044130413612,0.006097947673789754
0.008318802370427897,0.009188982649437214
0.006167971031907457,0.009129097522413997
0.0024576271492649285,0.006610001069020648
-0.0004113705082956486,0.0034131088712555085
-0.000804439584763727,0.0006964137006561102
0.000700835749952041,-0.0017034658814470969
0.001977306075961779,-0.004340439557995281
0.0014895701326278152,-0.006761355271947119
-0.00024538164726346453,-0.007302303926832813
-0.0013714565112622548,-0.004554267285208421
-0.0007942747416512541,0.0008279191344277004
0.0005844918316546579,0.005918708235603128
0.0006887508594262497,0.007375929518943321
-0.0018808274035352478,0.00378952079856911
-0.0066828644106735405,-0.003302504957858832
-0.01161743844082011,-0.010238038143245455
-0.014079145144312216,-0.01325353890968619
-0.012400304634769274,-0.010581509693211808
-0.006848514805788657,-0.0033946035558419497
0.0004125456853517713,0.005025375334446392
0.006386435063123896,0.011206152672047574
0.00860578800656294,0.012993237803587892
0.006021530750789402,0.009860179185173226
-0.0006430436931064858,0.0026880729308490603
-0.008745989128311031,-0.0060595095067333135
-0.014128358598589224,-0.01227438900397565
-0.012904374685008116,-0.01172345409665998
-0.004249481979679636,-0.0030867968999898775
0.008074665602331553,0.010017218451731641
0.01749508931730114,0.020536616531446575
0.018971330670183625,0.022504436118555092
0.012531787336903712,0.015071895444773546
0.002932355842129664,0.0027090088097729663
-0.004261511523438609,-0.008403978923296637
-0.0065616891293371876,-0.014402985030902052
-0.005128206591677329,-0.014975194491956494
-0.002343074307412434,-0.011851219850032886
0.0005817519458010716,-0.00691294713573478
0.0037745516760371114,-0.0015650987576080581
0.007191992309659373,0.002884050295646296
0.009519451218427129,0.004964468659876134
0.00885128601563627,0.0035873580044585938
0.004581592747539684,-0.0009420529538721295
-0.0013867678875501292,-0.006463242228649014
-0.005566863880651607,-0.009854562428290116
-0.005517386667934004,-0.009021622530137417
-0.0019767934046767085,-0.004521955073225139
0.0016533860681748475,0.000837636498200789
0.0023021665460343363,0.004452645429553001
-0.00015517714433031603,0.006043951864625732
-0.003345964063747534,0.007027549104877443
-0.005206226447953686,0.007942432287245636
-0.0058095855780751614,0.007355771609478423
-0.0063334364202930595,0.003902630063411887
-0.006820791266290297,-0.0009727101000306322
-0.005685774878010385,-0.0033015511409825097
-0.0016461591123721904,-0.0003180005214487863
0.00431372852668757,0.006327287797705647
0.009516765260648197,0.011840351448796964
0.01209659339694935,0.012899580165456698
0.012361890006997441,0.010384974304947388
0.01155790678438328,0.007380100631446687
0.009895436741145392,0.00525988456382677
0.006335685788000244,0.0024352255900651695
0.000279475820290104,-0.0031866679716342477
-0.006822206574224806,-0.011045415783196517
-0.011768276345773713,-0.017525801906985043
-0.011706514636754227,-0.01867006427262216
-0.006285143541422056,-0.013402798993943563
0.0017255620172000245,-0.004708895807088249
0.007789874452237051,0.0019652031638347613
0.008370313074436956,0.0022805883881749757
0.0033522876783059845,-0.003728870522555298
-0.004009865537124348,-0.0115510244473216
-0.00970176459461232,-0.015633066866125395
-0.011613658546344548,-0.013276346434528288
-0.010149631856217062,-0.005894247078219216
-0.007123844462216717,0.0025673537622963936
-0.004463961914233266,0.008279434793980047
-0.0035743240105424773,0.009442367072209797
-0.005132488809011338,0.006632802663814646
-0.008768315962770994,0.0019621079336383743
-0.012953267826381919,-0.0022934206191252424
-0.015977120717885943,-0.0051983823673843075
-0.017426980892549872,-0.0077784071480136024
-0.018222216217554946,-0.01159503831998244
-0.018687013634966908,-0.01609125042200939
-0.016586286809877625,-0.01723405477075167
-0.0076549590761332996,-0.009368097886915977
0.01044317743674341,0.009771214813688976
0.033258634793638164,0.034006380461614694
0.04939372202115752,0.04949513227800052
0.048073296504597025,0.044168139876114176
0.02897487179427939,0.01905049289802146
0.0038141515549097076,-0.010797670490880311
-0.013548235140303492,-0.028943904988731214
-0.01851688283469508,-0.031241498906098106
-0.016765262370940913,-0.02609676103223503
-0.015500604051059678,-0.022891270995333654
-0.015388293463182781,-0.02193955776483847
-0.010098474669812904,-0.01455846031141221
0.006857062060072786,0.007665225024647641
0.033176581331841315,0.04144633167054564
0.05559594320111804,0.06953838612880107
0.05952916812977016,0.07353818928709024
0.042301211326489216,0.05074466749153721
0.015709994648671517,0.016885223586304905
-0.004695715341184197,-0.008093435265906137
-0.011841144118696634,-0.015624060439520427
-0.009714198672552018,-0.011339612469153803
-0.006945398417288216,-0.006457141513331488
-0.009195670828997046,-0.008101850286324357
-0.0159257051520245,-0.01551310030055717
-0.02225234307534573,-0.022577951424838982
-0.023470103855758682,-0.0234682390178654
-0.01849395448677915,-0.016881248569670312
-0.010026472088180192,-0.0062748822077809355
-0.0024363483205832124,0.002775735823710218
0.0006911985938477797,0.005730758621215549
-0.0017365064916297801,0.0013059234078444727
-0.008060702657926525,-0.008215824636634197
-0.015020102568777916,-0.01847491706195762
-0.019161978569033643,-0.024858368858196152
-0.01801260914796124,-0.024084618822230057
-0.011363543767540368,-0.01597611507377071
-0.002002711828023114,-0.004410892947550178
0.005339349253557429,0.004197534579701527
0.006650636369418098,0.0045662815066338566
0.0013493356863518444,-0.0038046696250900475
-0.0069733155704285775,-0.0156949525660647
-0.012947319877093015,-0.023498202951734288
-0.013246850820635519,-0.022591580798127692
-0.008380392190640941,-0.014005481142703492
-0.0014354087520089761,-0.0026922289249358996
0.0042879410041281735,0.006147158503127574
0.007027008705271941,0.009960568562487006
0.006975063475622515,0.00952855221144644
0.005247557300243552,0.007211509130079152
0.002702725409435284,0.004763043905477083
-7.015933577328535e-08,0.0029503020956022537
-0.0019157715511565715,0.002291012215517986
-0.002141763930524177,0.003239425989169395
-0.0005063944224002816,0.005883370546129219
0.0019727504776800697,0.009443986418374347
0.0030292353741534356,0.01177459061003245
0.00042035700493526606,0.01037077331224745
-0.005443166653355751,0.005303434076214961
-0.009954794829716358,0.0012137795958692128
-0.006237891045390121,0.0053784579894936985
0.009609320230694359,0.021899927184844604
0.033124078194643476,0.0457137680620459
0.05168236112141898,0.06300747129582604
0.053153671835377475,0.061103677152351835
0.03620092713506276,0.03971627558447329
0.011375828027922434,0.0113524914204867
-0.00794293814163033,-0.0094859794606877
-0.015031757457549408,-0.016719535054570037
-0.012109370630222296,-0.014387461022455996
-0.005912759087305194,-0.010766897018276714
-0.0009634775640400227,-0.010243487903647236
0.004056516669828792,-0.009402893313477287
0.013088517208231051,-0.0017522938581532453
0.025508551831147773,0.012789615024451183
0.032599862049771056,0.023342120852852907
0.022201674652395968,0.014008968879249207
-0.010487938608029703,-0.022407823860160082
-0.05395944068944061,-0.07298227555591538
-0.0838620375762481,-0.10859392023914666
-0.08060424154916082,-0.10528660716794491
-0.04620192196793056,-0.06478783473812413
-0.002927282652215946,-0.01296803640199755
0.024938748322530725,0.02189641188147133
0.028096235026151724,0.028952805588060494
0.014511378825146528,0.017013244228066507
-0.0006013489793973935,0.0028659968576511085
-0.006640351093503044,-0.0018941575678292416
-0.0029789151504234944,0.0034384473242023254
0.004258326545431942,0.01224365919461981
0.009217084220681356,0.01812571291082693
0.010143485182291394,0.01905105383135875
0.008237519601830619,0.01624565105348308
0.005040090268139649,0.011510847097325548
0.0012155626703768312,0.005826398537436991
-0.0030216070466397584,-0.0003754225987008935
-0.006699093281932311,-0.005863396140497446
-0.0077388883550424765,-0.008024884632631126
-0.004461531926236615,-0.004508770233398157
0.0025495958206750878,0.004412995801684847
0.010260192805348563,0.01522903937794437
0.014753283080988404,0.022784416607194914
0.013475937596058588,0.023209498562148212
0.006916857036273789,0.016584262224470642
-0.0015635350805031471,0.007132957340443183
-0.0077435220035563515,0.0004877202304947957
-0.008855804093446247,0.0002056106113117341
-0.0050066897263567,0.005747506823654698
0.0007929532419491094,0.012842856329395377
0.0044140764190688285,0.01630857133921173
0.003415675684725566,0.013628011865217659
-0.0013632896910768233,0.006411281882605987
-0.006609067474537631,-0.00112663174276204
-0.008846451030038512,-0.0050124259614473705
-0.006678884608503222,-0.0038608177508105456
-0.0014704281203932247,0.0005741184497603327
0.004079455309910742,0.005110789522785777
0.007947167133242169,0.007513612486584791
0.00938765457311823,0.007270571891237349
0.008283505306387681,0.0047444970309256825
0.004712641727171601,0.0002675638800208646
-0.0007751487750079265,-0.005956685248042231
-0.006724547009971442,-0.013230001169815113
-0.010943124381606877,-0.019774306443898916
-0.011681767737235008,-0.023335908635465558
-0.009007030423387215,-0.0228858300243316
-0.004829779327418835,-0.019686675623445594
-0.001430150637442571,-0.016561387122740117
0.00014871310846109947,-0.015841503508017316
0.0007235039920342757,-0.017308592225544796
0.0022401800754198583,-0.017945382826760562
0.005894358968819923,-0.014565296647273764
0.010514893708772314,-0.007302239848306835
0.013025662007607023,-0.0001403851780563846
0.010910567578669208,0.0025038813021791223
0.00454223661947824,-6.441288727860362e-05
-0.0026748138673804993,-0.003903614336194547
-0.0066172631753375274,-0.0037477161458061943
-0.005383685307213119,0.0024372057541503056
-0.0003167225461141331,0.01194092010798728
0.00546850646637753,0.019891870110476766
0.009160145385641093,0.022874093997928925
0.009327608440517755,0.02053041470215385
0.00612158767852483,0.014898376999641944
0.000993084707063648,0.008685185836925704
-0.004010660043286721,0.0037705837885290846
-0.00701618306678466,0.0009215300700564824
-0.006873956464126328,0.0004316688650740939
-0.0035800723850485903,0.0024334244637465212
0.0015701903142014309,0.006485567339079873
0.006345365411527621,0.011109092086194748
0.008403549976797056,0.013972295206302028
0.006510062152456339,0.013094934918195302
0.0016562597130698705,0.008462365749880827
-0.0032118244232145904,0.0023114678445611244
-0.005225149153124633,-0.0025199285963252317
-0.0036358669995477364,-0.004424854685985174
-8.98521234342947e-05,-0.003507275186194732
0.0026968609260672816,-0.0011833450273961074
0.002597625088179116,0.0003750241750808714
-0.0009336294766373671,-0.0009064844850803775
-0.006877469187468034,-0.0058502396193742335
-0.013156800494485758,-0.01305288731809454
-0.017121366086397544,-0.018892113254032276
-0.016438642503370966,-0.01930691199242935
-0.010474686159975257,-0.012533600231481404
-0.0009399142520953017,-0.00038430539691334457
0.00881930304993474,0.012761059289738363
0.015069192631663703,0.021771034905741136
0.015053381765953939,0.022568941796856923
0.00849073823080277,0.014080095166787139
-0.0017545154782597086,-0.0006391319714530821
-0.010775409285006993,-0.015329023400001125
-0.014041588832075434,-0.023325192579887494
-0.009942235021194314,-0.02105689708309496
-0.0009588665452253252,-0.010270957747606939
0.007795238021856212,0.0030635786626215266
0.011765563300655929,0.012458926373998284
0.009283292348539078,0.014071807497287021
0.001955362162461627,0.007852776038569216
-0.006277167059151332,-0.002732958613819388
-0.011172571791665628,-0.012405079618871818
-0.01067544335581891,-0.01694048363771302
-0.006102451387394745,-0.015469839458702745
-0.0012468399058361962,-0.010865861872484256
-0.00010460867375952522,-0.007978649186412721
-0.004103092039291222,-0.009989794402024129
-0.010413649725076137,-0.015143993642834688
-0.01320804937711661,-0.017190988156512748
-0.007360235931475818,-0.009687978448086994
0.007835224416970866,0.008885140749303348
0.026851090678580075,0.03221542593597977
0.03978050480535414,0.048174202681814327
0.03858807790359965,0.046638875330037396
0.02366784860334284,0.027747248674053017
0.003854359445053996,0.002088739730456299
-0.010910995676442301,-0.01800394359449193
-0.01666493029982413,-0.02690245284342028
-0.015651921868203127,-0.026185311508080074
-0.011851593145452782,-0.01986978183624897
-0.007873238018899054,-0.011265374960120991
-0.004859483900079006,-0.0029332169054434856
-0.003196057807813342,0.0029545643460919526
-0.0027446363342896085,0.005098806287427789
-0.0027252935111183223,0.003917758991769129
-0.001737898217712165,0.0018476034460582515
0.0013847904137639013,0.002017686195828248
0.0063240802181082035,0.005916409861972329
0.01113621038510503,0.012338652979886778
0.013350458022171519,0.018237936521698608
0.011172848048098032,0.0202966816960744
0.004521056953575387,0.0167151805030178
-0.004324397252962103,0.008615061331909646
-0.011549853207080638,-0.0004604319742191261
-0.014048458304147462,-0.006833331909456971
-0.011266745060518233,-0.008688817256349637
-0.005399055908872147,-0.006624545721378318
-1.604065085791676e-05,-0.002974567975339827
0.002096219708236989,-0.00030371194416571265
0.0004825955300406088,5.032675996227174e-05
-0.0031403114043719892,-0.0016214015460723262
-0.006276841091467566,-0.003950525643396216
-0.007136163814197235,-0.005404958950670884
-0.005533598135421615,-0.005248507909537259
-0.0026702478311589548,-0.0038356212660622183
0.0001464409988196364,-0.0018362299433300772
0.002475792753621183,0.0004957040806867539
0.004409867642243084,0.003006219080689282
0.005732242120004212,0.005001870237295572
0.005690465936059022,0.005265054320819911
0.0034748912400449057,0.002713350736368283
-0.0009591731039189699,-0.002643626986068814
-0.006260393420266999,-0.009052056830742759
-0.009982899939711484,-0.013550673011685024
-0.00991314135791799,-0.013678713202923829
-0.005523465566289185,-0.009121738477229364
0.0015091472015589832,-0.0020362804694350903
0.008207052557069307,0.004325739133156807
0.012047474848942075,0.007705954882649645
0.01212426440088115,0.007738117090594573
0.009023518122976026,0.005116778997523696
0.004260932390823659,0.0007371414459770302
-6.291691811502858e-05,-0.004057211378593122
-0.0019117584377939013,-0.007294712714876936
-0.0004179862865571665,-0.007373347758524981
0.0034853408724203456,-0.004371819549662546
0.007543726632747735,-0.00026360710393601616
0.009440844398140549,0.0022812138135227472
0.008070243045830839,0.0016589116500184767
0.004013768018498837,-0.0017028369729778115
-0.0010766335748745217,-0.005890162066456907
-0.005541187430982947,-0.0089003701837782
-0.00830939942616855,-0.00971122586289577
-0.008831492936494136,-0.008394817574284195
-0.006852654739315827,-0.005439413319506212
-0.002657846818315931,-0.0011917843000364902
0.0022812755482391933,0.00376406613068366
0.005389368928457736,0.007954252128370866
0.00464127095689189,0.009565936100730848
0.0005907053311086617,0.008116772086338998
-0.0035472129609946416,0.005351060763499396
-0.004363294115840924,0.004048340296336366
-0.0012055036086825641,0.005583388092756504
0.003105552902448838,0.008452975801458432
0.0045629528435184455,0.00938400328635488
0.0012978321526492603,0.0063324752385940045
-0.004936137564061743,0.0006704201557812031
-0.010170201483614149,-0.0035467400730759113
-0.011085689648994843,-0.0026826886032836885
-0.007201216915069987,0.0034797045442317106
-0.001137958788484877,0.01114577556748025
0.0031333641816213053,0.014938309753857994
0.0030017385886937495,0.011694904836037003
-0.0010263081759924702,0.0027237620286971295
-0.005837239196824181,-0.0071371024138925385
-0.007941888193615845,-0.012620535600652124
-0.005643263614383508,-0.010911010850380246
0.00016233526307506927,-0.0027877509894472675
0.006600062349395324,0.007996505104923668
0.010238121816596151,0.016439101986913684
0.008779900735616672,0.018504658541130578
0.0024560580225927177,0.013156517758691902
-0.0058127984356193835,0.0030533293815166855
-0.012069404911793017,-0.0070174633975607515
-0.013864039501377731,-0.013178045027612174
-0.011644409968102506,-0.014586180875458305
-0.007832472438490628,-0.013017021718825994
-0.004537990362702179,-0.010703013206563802
-0.002025585811523052,-0.008629528430742009
0.0007893613283069702,-0.006587950548613069
0.004558596933421614,-0.004352698399754512
0.008394271686867624,-0.002428040074687094
0.010551189033322216,-0.0016221851473919068
0.010116058395092708,-0.0020402093253962484
0.008030845160256003,-0.002584504069863612
0.006498652281240089,-0.0016193966008926607
0.0072526076454004305,0.0015286165260730376
0.010143418208146847,0.005540843612146247
0.013207560526790571,0.007708757169385766
0.014075113995491183,0.005864565230075856
0.011568353264211718,9.319403594084741e-05
0.006427295285474207,-0.0070934216971366565
0.0008314203636141454,-0.012230481697906694
-0.0029081903006313568,-0.013029958807398587
-0.003682022717588826,-0.00975434741570841
-0.002133540731356636,-0.004900737868726341
-0.00011270281495532548,-0.001437316132297558
0.0005991241405483205,-0.0008661984539531103
-0.0005495972658410126,-0.0024517928235143127
-0.002671684291012778,-0.004072793478002947
-0.004373321380396873,-0.003999626568326265
-0.0050312895244838335,-0.0022337774902876566
-0.005229443559515915,-0.0003626116408320676
-0.005914368773272772,-6.869394085015432e-06
-0.00712930510393334,-0.0011299589027401911
-0.007820343419102073,-0.0018775727941106066
-0.007236087428536222,-0.0004733690155336906
-0.006407068483502622,0.0025584677128141567
-0.007495909746762792,0.00452271880412524
-0.011023068161136872,0.0035067250607755006
-0.013897325975298186,0.0012522102237554047
-0.01103719421984209,0.0025181298036717993
0.00015969334573560427,0.010855664164711185
0.0164496861908464,0.024571888715681472
0.029910720443891134,0.0369387595455109
0.03316157965651346,0.04083957707406244
0.024477893139377135,0.03384173621927148
0.00873249000579905,0.01947867218391012
-0.006281902717456455,0.0042110645239974084
-0.014958775865985713,-0.006926659516698162
-0.01655455687700328,-0.012547923963779503
-0.013964889204925394,-0.013902672858992549
-0.010427639694232563,-0.012493699214834524
-0.0073125823513385466,-0.009052305498009198
-0.004405304195109875,-0.004432252061000284
-0.0014374137556063399,-0.00048044088016196935
0.0010765910558886667,0.0006941898630262622
0.002269563555376982,-0.0017452262987725639
0.0017788913126046938,-0.00684312504197124
6.098979297226928e-05,-0.012751364560493276
-0.0019731385827920804,-0.01780776892245107
-0.003495899096257426,-0.02080584741857492
-0.004122404478612368,-0.020917823459000312
-0.004067048473470194,-0.018043230730922087
-0.003958807307449329,-0.013174458051935248
-0.004191427103564922,-0.007861607063599008
-0.0043065142265326225,-0.0030458077467864827
-0.003233291184887122,0.0014126043208694404
-0.00042583064789748933,0.005881832820717948
0.003152834987844105,0.009689198852947705
0.005329611025152503,0.010927099572471705
0.004300248190239108,0.007860866675443768
0.0001931026401612311,0.0007875361883334113
-0.0047763943755351505,-0.007460861840114869
-0.007685736178249469,-0.012961791126488023
-0.006732480660707486,-0.01305077254730147
-0.002326989666028743,-0.008056040918500748
0.003217041664886063,-0.0012478754671974548
0.007335914698174261,0.003328712394521108
0.009039244351771065,0.0037731615531428632
0.009270798301970973,0.0015175458885239891
0.009553074154257294,-0.000244681842522177
0.010425712459530393,0.0007189277201470289
0.011106813609392453,0.004131542330658721
0.010384343632914218,0.007735729273611063
0.0078397642626309,0.009216050283821197
0.00448332759245075,0.00806571902469257
0.0022449270080300166,0.005998671491645005
0.0024432902713719,0.0054237435813942496
0.0042795085569734236,0.007044914606221897
0.0049125369810274115,0.008817268008408069
0.0017010601711398548,0.00769441985107679
-0.005152761926434706,0.002723937803209742
-0.01239709936895345,-0.003790463713194115
-0.016460183473272577,-0.008297795978430758
-0.016308337651263136,-0.008860970657342258
-0.013537996325737909,-0.0059818601519682785
-0.009932197886204808,-0.001088083201620983
-0.005402223636701892,0.005188472260422467
0.0012123828883746307,0.01277949770647918
0.00929188610598229,0.02024091550340445
0.015143092986261758,0.023904983381923456
0.01455242145401818,0.02022518071583783
0.007097719544970071,0.009704751031374512
-0.002119544512727673,-0.0015279572804873828
-0.005430641765280006,-0.004837687244557217
0.0017716681682127696,0.00466991829436148
0.017117480220577363,0.02342626692607885
0.03202460932139667,0.04016391841488848
0.03625845734521881,0.04178994807840023
0.023346026189612998,0.020758083406090214
-0.005180471217015007,-0.019302937914912187
-0.03841402628698845,-0.06246879635838344
-0.06019551604071399,-0.08706372893420838
-0.05889170679138011,-0.07917252341191697
-0.03633876100996375,-0.04386322199681511
-0.006708550999692304,-0.0021995467329839844
0.015363175986724362,0.025736966411594564
0.02571582051064074,0.03555607380243308
0.02976788952276144,0.03664515889721135
0.03274778020930296,0.038115443741784
0.0322435416658024,0.037978228854838654
0.019765270913123214,0.024752219205486786
-0.00962400815997897,-0.009728459983161734
-0.04736587558600889,-0.056614893043011635
-0.07274737939216862,-0.09070173139744787
-0.06838421151204419,-0.0895478090567741
-0.03589209334814235,-0.053614650151575516
0.0047452025277623985,-0.0063056583681964425
0.0313951813891818,0.025712827037354693
0.03552861594618008,0.03195040066951529
0.024739965728111837,0.021224062057945706
0.013384778892419335,0.01022282021792923
0.01115797262418428,0.009877632606223713
0.01766723162028663,0.019293991008796644
0.02503580597608468,0.029182476152483636
0.02519657757758788,0.030393083087624305
0.01591022434871582,0.02059917031327857
0.0014895298427100808,0.0048499052094933305
-0.010993758837029494,-0.008797186929072118
-0.01635639196992404,-0.01442308499610926
-0.013680069748441447,-0.010896260314564315
-0.005571688274916404,-0.0011510857289160426
0.004065399343649476,0.010279678307742795
0.011525881648640697,0.019120484273909184
0.013905726753734533,0.02220088220315234
0.010093019750014764,0.018398780841702336
0.0019366009849696155,0.009566190755070031
-0.006106585573520365,0.00012387747206092057
-0.009437460169146828,-0.005112487331062402
-0.006393734123170473,-0.0038456396826803043
0.00046865681387634167,0.002019077712193303
0.006255937177758741,0.007660175158068595
0.007420634948493762,0.008953346272803463
0.004047551637660383,0.005284672544519528
-0.0009612690953777835,-0.000705360469821506
-0.004545600812658156,-0.005714475857513493
-0.005682109738623466,-0.008424002434322262
-0.005663321751555856,-0.010200428434892987
-0.006413971998655908,-0.013159254384256452
-0.00837270722141161,-0.0172486733236129
-0.009949962327371132,-0.019403739998521588
-0.008978827220429498,-0.01594360110648817
-0.004744653530573428,-0.006166090369118513
0.0010732856300043106,0.006059992222061351
0.0053744544605085825,0.014408258877375305
0.005952015074301592,0.014608850238934452
0.0032202798532448055,0.00768822908905257
-0.00020143162135256095,-0.0008251782814032265
-0.0015701106511350367,-0.0049417925398043214
1.5627310145728833e-05,-0.0022875465200942946
