EXG Channel 0,EXG Channel 1,Timestamp,Timestamp (Formatted)
 -903.3204756975174, 589.7672634124756, 1.7380994842801132E9, 2025-01-28 13:24:44.280
 -734.5761896967888, 762.1018533706665, 1.7380994842801566E9, 2025-01-28 13:24:44.280
 -650.3237234950066, 847.5510875582695, 1.7380994842805076E9, 2025-01-28 13:24:44.280
 -869.3322649002075, 626.3883637785912, 1.73809948428056E9, 2025-01-28 13:24:44.280
 -799.6803681254387, 699.151857316494, 1.7380994842814608E9, 2025-01-28 13:24:44.281
 -665.1636465191841, 831.7537501454353, 1.7380994842815049E9, 2025-01-28 13:24:44.281
 -815.9564127326012, 678.5674479603767, 1.7380994843082287E9, 2025-01-28 13:24:44.308
 -884.6508951187134, 615.3780983090401, 1.7380994843083818E9, 2025-01-28 13:24:44.308
 -701.3060396909714, 795.8507105708122, 1.7380994843088088E9, 2025-01-28 13:24:44.308
 -722.6085098385811, 775.0269476175308, 1.7380994843088522E9, 2025-01-28 13:24:44.308
 -888.9592598676682, 605.3252472281456, 1.7380994843381245E9, 2025-01-28 13:24:44.338
 -745.5864551663399, 751.8096486926079, 1.73809948433817E9, 2025-01-28 13:24:44.338
 -661.5733425617218, 830.5569821596146, 1.7380994843385575E9, 2025-01-28 13:24:44.338
 -900.6875861287117, 596.4691641330719, 1.738099484338582E9, 2025-01-28 13:24:44.338
 -838.6950044631958, 662.5307569503784, 1.7380994843392448E9, 2025-01-28 13:24:44.339
 -667.3178288936615, 829.599567770958, 1.7380994843392816E9, 2025-01-28 13:24:44.339
 -822.8976670503616, 682.8758127093315, 1.7380994843401468E9, 2025-01-28 13:24:44.340
 -876.5128728151321, 622.5587062239647, 1.7380994843401933E9, 2025-01-28 13:24:44.340
 -696.9976749420166, 802.5526112914085, 1.7380994843983588E9, 2025-01-28 13:24:44.398
 -724.044631421566, 770.0005220770836, 1.7380994843984208E9, 2025-01-28 13:24:44.398
 -883.9328343272209, 610.8303799629211, 1.7380994843988757E9, 2025-01-28 13:24:44.398
 -726.9168745875359, 765.6921573281288, 1.7380994843989296E9, 2025-01-28 13:24:44.398
 -679.5248623490334, 814.7596447467804, 1.7380994843993485E9, 2025-01-28 13:24:44.399
 -879.1457623839378, 613.2239159345627, 1.7380994843994098E9, 2025-01-28 13:24:44.399
 -800.6377825140953, 696.04026055336, 1.738099484400038E9, 2025-01-28 13:24:44.400
 -657.0256242156029, 837.0195292830467, 1.7380994844000962E9, 2025-01-28 13:24:44.400
 -807.3396832346916, 686.9448238611221, 1.738099484400643E9, 2025-01-28 13:24:44.400
 -886.3263702988625, 616.3355126976967, 1.7380994844007082E9, 2025-01-28 13:24:44.400
 -691.2531886100769, 809.2545120120049, 1.7380994844015467E9, 2025-01-28 13:24:44.401
 -721.1723882555962, 768.8037540912628, 1.7380994844016004E9, 2025-01-28 13:24:44.401
 -895.6611605882645, 603.6497720479965, 1.7380994844280467E9, 2025-01-28 13:24:44.428
 -761.1444389820099, 737.4484328627586, 1.7380994844281025E9, 2025-01-28 13:24:44.428
 -663.0094641447067, 834.8653469085693, 1.738099484428898E9, 2025-01-28 13:24:44.428
 -879.1457623839378, 618.0109878778458, 1.73809948442896E9, 2025-01-28 13:24:44.428
 -826.487971007824, 677.370679974556, 1.7380994844583864E9, 2025-01-28 13:24:44.458
 -665.1636465191841, 835.5834077000618, 1.7380994844584405E9, 2025-01-28 13:24:44.458
 -810.9299871921539, 683.8332270979881, 1.7380994844589267E9, 2025-01-28 13:24:44.458
 -883.6934807300568, 613.9419767260551, 1.7380994844589696E9, 2025-01-28 13:24:44.458
 -687.1841774582863, 816.1957663297653, 1.7380994844591765E9, 2025-01-28 13:24:44.459
 -722.3691562414169, 774.7875940203667, 1.7380994844592106E9, 2025-01-28 13:24:44.459
 -900.4482325315475, 601.0168824791908, 1.7380994844599247E9, 2025-01-28 13:24:44.459
 -755.3999526500702, 744.6290407776833, 1.7380994844599586E9, 2025-01-28 13:24:44.459
 -672.5836080312729, 826.7273246049881, 1.7380994844883366E9, 2025-01-28 13:24:44.488
 -872.6832152605057, 632.8509109020233, 1.7380994844884093E9, 2025-01-28 13:24:44.488
 -817.3925343155861, 688.380945444107, 1.7380994844890015E9, 2025-01-28 13:24:44.489
 -670.9081328511238, 834.1472861170769, 1.7380994844890635E9, 2025-01-28 13:24:44.489
 -814.5202911496162, 687.4235310554504, 1.738099484518384E9, 2025-01-28 13:24:44.518
 -898.2940501570702, 611.5484407544136, 1.7380994845184374E9, 2025-01-28 13:24:44.518
 -687.9022382497787, 813.0841695666313, 1.7380994845187247E9, 2025-01-28 13:24:44.518
 -722.8478634357452, 769.5218148827553, 1.7380994845187616E9, 2025-01-28 13:24:44.518
 -899.0121109485626, 597.1872249245644, 1.7380994845190303E9, 2025-01-28 13:24:44.519
 -756.596720635891, 740.7993832230568, 1.738099484519057E9, 2025-01-28 13:24:44.519
 -671.8655472397804, 830.0782749652863, 1.7380994845205464E9, 2025-01-28 13:24:44.520
 -882.496712744236, 617.0535734891891, 1.738099484520619E9, 2025-01-28 13:24:44.520
 -837.498236477375, 663.488171339035, 1.7380994845480423E9, 2025-01-28 13:24:44.548
 -663.0094641447067, 837.9769436717033, 1.7380994845480952E9, 2025-01-28 13:24:44.548
 -798.9623073339462, 699.8699181079865, 1.7380994845487225E9, 2025-01-28 13:24:44.548
 -894.7037461996078, 602.9317112565041, 1.738099484548767E9, 2025-01-28 13:24:44.548
 -690.2957742214203, 810.2119264006615, 1.7380994846086547E9, 2025-01-28 13:24:44.608
 -714.2311339378357, 785.5585058927536, 1.7380994846087344E9, 2025-01-28 13:24:44.608
 -890.6347350478172, 613.4632695317268, 1.7380994846090586E9, 2025-01-28 13:24:44.609
 -754.6818918585777, 750.1341735124588, 1.7380994846092703E9, 2025-01-28 13:24:44.609
 -675.2164976000786, 828.6421533823013, 1.7380994846096637E9, 2025-01-28 13:24:44.609
 -868.6142041087151, 632.8509109020233, 1.7380994846097116E9, 2025-01-28 13:24:44.609
 -837.498236477375, 669.9507184624672, 1.7380994846101527E9, 2025-01-28 13:24:44.610
 -668.9933040738106, 837.2588828802109, 1.7380994846102293E9, 2025-01-28 13:24:44.610
 -807.8183904290199, 696.2796141505241, 1.7380994846105368E9, 2025-01-28 13:24:44.610
 -908.8256084322929, 596.2298105359077, 1.738099484610586E9, 2025-01-28 13:24:44.610
 -700.3486253023148, 806.6216224431992, 1.7380994846114304E9, 2025-01-28 13:24:44.611
 -744.3896871805191, 756.1180134415627, 1.7380994846114905E9, 2025-01-28 13:24:44.611
 -675.2164976000786, 829.3602141737938, 1.7380994846382003E9, 2025-01-28 13:24:44.638
 -880.5818839669228, 620.8832310438156, 1.7380994846382787E9, 2025-01-28 13:24:44.638
 -851.380745112896, 649.8450163006783, 1.73809948463901E9, 2025-01-28 13:24:44.639
 -669.2326576709747, 834.1472861170769, 1.7380994846390643E9, 2025-01-28 13:24:44.639
 -817.8712415099144, 683.3545199036598, 1.7380994846681333E9, 2025-01-28 13:24:44.668
 -895.4218069911003, 601.4955896735191, 1.7380994846681895E9, 2025-01-28 13:24:44.668
 -723.5659242272377, 773.83017963171, 1.7380994846685035E9, 2025-01-28 13:24:44.668
 -723.5659242272377, 779.8140195608139, 1.738099484668547E9, 2025-01-28 13:24:44.668
 -920.0752274990082, 584.0227770805359, 1.7380994846689758E9, 2025-01-28 13:24:44.668
 -756.3573670387268, 746.7832231521606, 1.7380994846690176E9, 2025-01-28 13:24:44.669
 -677.8493871688843, 826.7273246049881, 1.7380994846701305E9, 2025-01-28 13:24:44.670
 -897.5759893655777, 607.0007224082947, 1.7380994846701696E9, 2025-01-28 13:24:44.670
 -842.5246620178223, 656.0682098269463, 1.738099484698034E9, 2025-01-28 13:24:44.698
 -669.4720112681389, 828.163446187973, 1.738099484698083E9, 2025-01-28 13:24:44.698
 -812.8448159694672, 686.2267630696297, 1.7380994846984904E9, 2025-01-28 13:24:44.698
 -910.7404372096062, 593.3575673699379, 1.7380994846985474E9, 2025-01-28 13:24:44.698
 -705.1356972455978, 797.5261857509613, 1.7380994847281091E9, 2025-01-28 13:24:44.728
 -755.3999526500702, 749.6554663181305, 1.7380994847281694E9, 2025-01-28 13:24:44.728
 -922.7081170678139, 579.2357051372528, 1.7380994847287185E9, 2025-01-28 13:24:44.728
 -761.8624997735023, 745.1077479720116, 1.7380994847288623E9, 2025-01-28 13:24:44.728
 -679.7642159461975, 822.1796062588692, 1.7380994847292235E9, 2025-01-28 13:24:44.729
 -891.831503033638, 607.0007224082947, 1.7380994847292812E9, 2025-01-28 13:24:44.729
 -841.0885404348373, 666.1210609078407, 1.7380994847302775E9, 2025-01-28 13:24:44.730
 -661.5733425617218, 833.1898717284203, 1.7380994847303433E9, 2025-01-28 13:24:44.730
 -824.0944350361824, 669.711364865303, 1.7380994847590833E9, 2025-01-28 13:24:44.759
 -884.8902487158775, 615.3780983090401, 1.7380994847591307E9, 2025-01-28 13:24:44.759
 -702.9815148711205, 789.8668706417084, 1.738099484759507E9, 2025-01-28 13:24:44.759
 -710.4014763832092, 778.377897977829, 1.7380994847595425E9, 2025-01-28 13:24:44.759
 -890.6347350478172, 610.1123191714287, 1.7380994847881644E9, 2025-01-28 13:24:44.788
 -766.6495717167854, 731.9433001279831, 1.7380994847882173E9, 2025-01-28 13:24:44.788
 -669.2326576709747, 826.487971007824, 1.738099484788581E9, 2025-01-28 13:24:44.788
 -877.4702872037888, 620.6438774466515, 1.7380994847886257E9, 2025-01-28 13:24:44.788
 -831.7537501454353, 668.5145968794823, 1.7380994847891333E9, 2025-01-28 13:24:44.789
 -670.6687792539597, 828.6421533823013, 1.7380994847891555E9, 2025-01-28 13:24:44.789
 -798.2442465424538, 699.8699181079865, 1.738099484789929E9, 2025-01-28 13:24:44.789
 -883.9328343272209, 621.1225846409798, 1.7380994847899718E9, 2025-01-28 13:24:44.789
 -705.8537580370903, 799.6803681254387, 1.7380994848184476E9, 2025-01-28 13:24:44.818
 -737.2090792655945, 764.7347429394722, 1.738099484818566E9, 2025-01-28 13:24:44.818
 -906.1927188634872, 592.8788601756096, 1.7380994848188832E9, 2025-01-28 13:24:44.818
 -752.5277094841003, 756.8360742330551, 1.7380994848189237E9, 2025-01-28 13:24:44.818
 -680.48227673769, 831.275042951107, 1.7380994848485987E9, 2025-01-28 13:24:44.848
 -868.3748505115509, 632.6115573048592, 1.738099484848675E9, 2025-01-28 13:24:44.848
 -834.8653469085693, 666.3604145050049, 1.7380994848492763E9, 2025-01-28 13:24:44.849
 -646.7334195375443, 849.944623529911, 1.7380994848493407E9, 2025-01-28 13:24:44.849
 -797.5261857509613, 699.151857316494, 1.7380994848498845E9, 2025-01-28 13:24:44.849
 -891.5921494364738, 608.4368439912796, 1.73809948484994E9, 2025-01-28 13:24:44.849
 -679.7642159461975, 817.3925343155861, 1.7380994848505232E9, 2025-01-28 13:24:44.850
 -713.2737195491791, 783.8830307126045, 1.7380994848505785E9, 2025-01-28 13:24:44.850
 -769.7611684799194, 737.2090792655945, 1.738099484877908E9, 2025-01-28 13:24:44.877
 -672.822961628437, 837.0195292830467, 1.7380994848779533E9, 2025-01-28 13:24:44.877
 -867.4174361228943, 632.6115573048592, 1.7380994848786144E9, 2025-01-28 13:24:44.878
 -823.6157278418541, 675.6952047944069, 1.7380994848786483E9, 2025-01-28 13:24:44.878
 -660.6159281730652, 837.0195292830467, 1.7380994849081154E9, 2025-01-28 13:24:44.908
 -815.717059135437, 688.6202990412712, 1.738099484908172E9, 2025-01-28 13:24:44.908
 -908.1075476408005, 595.033042550087, 1.7380994849083743E9, 2025-01-28 13:24:44.908
 -704.4176364541054, 801.5951969027519, 1.7380994849084787E9, 2025-01-28 13:24:44.908
 -719.0182058811188, 783.8830307126045, 1.7380994849093077E9, 2025-01-28 13:24:44.909
 -892.7889174222946, 605.8039544224739, 1.7380994849093406E9, 2025-01-28 13:24:44.909
 -760.1870245933533, 744.8683943748474, 1.7380994849680088E9, 2025-01-28 13:24:44.968
 -656.7862706184387, 849.2265627384186, 1.7380994849680643E9, 2025-01-28 13:24:44.968
 -876.273519217968, 629.0212533473969, 1.7380994849687555E9, 2025-01-28 13:24:44.968
 -837.2588828802109, 668.2752432823181, 1.7380994849688268E9, 2025-01-28 13:24:44.968
 -670.9081328511238, 839.6524188518524, 1.7380994849698756E9, 2025-01-28 13:24:44.969
 -816.9138271212578, 689.3383598327637, 1.7380994849699285E9, 2025-01-28 13:24:44.969
 -891.3527958393097, 615.8568055033684, 1.7380994849703133E9, 2025-01-28 13:24:44.970
 -695.5615533590317, 816.1957663297653, 1.738099484970368E9, 2025-01-28 13:24:44.970
 -704.8963436484337, 798.2442465424538, 1.738099484970644E9, 2025-01-28 13:24:44.970
 -888.2411990761757, 617.0535734891891, 1.738099484970696E9, 2025-01-28 13:24:44.970
 -753.7244774699211, 749.1767591238022, 1.738099484971752E9, 2025-01-28 13:24:44.971
 -658.4617457985878, 839.4130652546883, 1.7380994849718022E9, 2025-01-28 13:24:44.971
 -856.4071706533432, 646.2547123432159, 1.7380994849982722E9, 2025-01-28 13:24:44.998
 -818.5893023014069, 687.6628846526146, 1.7380994849983268E9, 2025-01-28 13:24:44.998
 -649.1269555091858, 847.7904411554337, 1.738099484998685E9, 2025-01-28 13:24:44.998
 -810.2119264006615, 687.9022382497787, 1.7380994849987965E9, 2025-01-28 13:24:44.998
 -891.3527958393097, 608.6761975884438, 1.738099484999574E9, 2025-01-28 13:24:44.999
 -696.7583213448524, 803.270672082901, 1.7380994849996293E9, 2025-01-28 13:24:44.999
 -715.9066091179848, 775.0269476175308, 1.7380994850279396E9, 2025-01-28 13:24:45.027
 -898.7727573513985, 601.256236076355, 1.7380994850281165E9, 2025-01-28 13:24:45.028
 -753.2457702755928, 744.3896871805191, 1.7380994850285857E9, 2025-01-28 13:24:45.028
 -659.4191601872444, 833.9079325199127, 1.7380994850286238E9, 2025-01-28 13:24:45.028
 -867.4174361228943, 629.0212533473969, 1.738099485029543E9, 2025-01-28 13:24:45.029
 -819.0680094957352, 680.48227673769, 1.7380994850296028E9, 2025-01-28 13:24:45.029
 -661.0946353673935, 841.8066012263298, 1.738099485058364E9, 2025-01-28 13:24:45.058
 -797.2868321537971, 699.8699181079865, 1.7380994850584157E9, 2025-01-28 13:24:45.058
 -898.054696559906, 601.0168824791908, 1.7380994850588577E9, 2025-01-28 13:24:45.058
 -699.3912109136581, 806.8609760403633, 1.7380994850589163E9, 2025-01-28 13:24:45.058
 -702.0241004824638, 797.2868321537971, 1.7380994850592191E9, 2025-01-28 13:24:45.059
 -908.8256084322929, 590.0066170096397, 1.7380994850592525E9, 2025-01-28 13:24:45.059
 -744.3896871805191, 757.5541350245476, 1.7380994850880814E9, 2025-01-28 13:24:45.088
 -676.4132655858994, 828.6421533823013, 1.7380994850881298E9, 2025-01-28 13:24:45.088
 -872.2045080661774, 630.9360821247101, 1.7380994850883555E9, 2025-01-28 13:24:45.088
 -833.4292253255844, 674.4984368085861, 1.7380994850883808E9, 2025-01-28 13:24:45.088
 -655.1107954382896, 843.721430003643, 1.7380994850893085E9, 2025-01-28 13:24:45.089
 -800.159075319767, 705.1356972455978, 1.7380994850893562E9, 2025-01-28 13:24:45.089
 -908.1075476408005, 592.6395065784454, 1.738099485118255E9, 2025-01-28 13:24:45.118
 -692.4499565958977, 814.7596447467804, 1.7380994851183047E9, 2025-01-28 13:24:45.118
 -700.3486253023148, 801.1164897084236, 1.7380994851482017E9, 2025-01-28 13:24:45.148
 -905.7140116691589, 597.9052857160568, 1.7380994851482687E9, 2025-01-28 13:24:45.148
 -776.4630692005157, 737.6877864599228, 1.7380994851485622E9, 2025-01-28 13:24:45.148
 -664.4455857276917, 845.8756123781204, 1.7380994851486125E9, 2025-01-28 13:24:45.148
 -872.6832152605057, 626.8670709729195, 1.7380994851492777E9, 2025-01-28 13:24:45.149
 -830.3176285624504, 677.8493871688843, 1.738099485149341E9, 2025-01-28 13:24:45.149
 -668.5145968794823, 836.7801756858826, 1.7380994851502552E9, 2025-01-28 13:24:45.150
 -791.7816994190216, 712.7950123548508, 1.7380994851503212E9, 2025-01-28 13:24:45.150
 -895.6611605882645, 605.5646008253098, 1.738099485150834E9, 2025-01-28 13:24:45.150
 -688.6202990412712, 808.0577440261841, 1.7380994851508756E9, 2025-01-28 13:24:45.150
 -700.1092717051506, 793.2178210020065, 1.7380994852081485E9, 2025-01-28 13:24:45.208
 -893.7463318109512, 602.4530040621758, 1.7380994852081966E9, 2025-01-28 13:24:45.208
 -754.2031846642494, 747.5012839436531, 1.7380994852084107E9, 2025-01-28 13:24:45.208
 -656.3075634241104, 839.8917724490166, 1.7380994852085023E9, 2025-01-28 13:24:45.208
 -866.2206681370735, 632.8509109020233, 1.7380994852090185E9, 2025-01-28 13:24:45.209
 -821.940252661705, 672.5836080312729, 1.738099485209054E9, 2025-01-28 13:24:45.209
 -639.5528116226196, 854.49234187603, 1.7380994852097309E9, 2025-01-28 13:24:45.209
 -804.2280864715576, 693.1680173873901, 1.738099485209766E9, 2025-01-28 13:24:45.209
 -887.2837846875191, 610.8303799629211, 1.7380994852106109E9, 2025-01-28 13:24:45.210
 -694.1254317760468, 804.2280864715576, 1.7380994852106507E9, 2025-01-28 13:24:45.210
 -704.1782828569412, 788.4307490587234, 1.7380994852112112E9, 2025-01-28 13:24:45.211
 -905.9533652663231, 591.2033849954605, 1.7380994852112777E9, 2025-01-28 13:24:45.211
 -751.5702950954437, 746.0651623606682, 1.738099485238001E9, 2025-01-28 13:24:45.238
 -665.1636465191841, 833.1898717284203, 1.7380994852380548E9, 2025-01-28 13:24:45.238
 -876.0341656208038, 616.5748662948608, 1.7380994852387147E9, 2025-01-28 13:24:45.238
 -835.822761297226, 660.1372209787369, 1.7380994852387598E9, 2025-01-28 13:24:45.238
 -651.9991986751556, 841.0885404348373, 1.738099485239532E9, 2025-01-28 13:24:45.239
 -782.2075555324554, 710.6408299803734, 1.7380994852395787E9, 2025-01-28 13:24:45.239
 -904.7565972805023, 580.9111803174019, 1.7380994852680745E9, 2025-01-28 13:24:45.268
 -679.046155154705, 809.9725728034973, 1.7380994852681282E9, 2025-01-28 13:24:45.268
 -713.2737195491791, 772.154704451561, 1.7380994852683856E9, 2025-01-28 13:24:45.268
 -894.7037461996078, 589.0492026209831, 1.7380994852684731E9, 2025-01-28 13:24:45.268
 -768.3250468969345, 725.2413994073868, 1.738099485269759E9, 2025-01-28 13:24:45.269
 -650.3237234950066, 832.711164534092, 1.7380994852698011E9, 2025-01-28 13:24:45.269
 -842.7640156149864, 640.7495796084404, 1.7380994853281665E9, 2025-01-28 13:24:45.328
 -825.5305566191673, 661.5733425617218, 1.7380994853282568E9, 2025-01-28 13:24:45.328
 -661.3339889645576, 827.6847389936447, 1.73809948532852E9, 2025-01-28 13:24:45.328
 -778.1385443806648, 705.375050842762, 1.7380994853285575E9, 2025-01-28 13:24:45.328
 -895.1824533939362, 595.7511033415794, 1.738099485329016E9, 2025-01-28 13:24:45.329
 -697.4763821363449, 790.3455778360367, 1.7380994853290436E9, 2025-01-28 13:24:45.329
 -707.7685868144035, 781.7288483381271, 1.738099485329886E9, 2025-01-28 13:24:45.329
 -896.1398677825928, 591.921445786953, 1.738099485329923E9, 2025-01-28 13:24:45.329
 -751.5702950954437, 736.0123112797737, 1.7380994853304875E9, 2025-01-28 13:24:45.330
 -661.812696158886, 826.7273246049881, 1.7380994853305345E9, 2025-01-28 13:24:45.330
 -854.49234187603, 629.9786677360535, 1.738099485331286E9, 2025-01-28 13:24:45.331
 -828.8815069794655, 653.1959666609764, 1.7380994853313248E9, 2025-01-28 13:24:45.331
 -652.2385522723198, 842.045954823494, 1.7380994853583107E9, 2025-01-28 13:24:45.358
 -779.8140195608139, 708.7260012030602, 1.7380994853583827E9, 2025-01-28 13:24:45.358
 -879.1457623839378, 613.4632695317268, 1.7380994853595133E9, 2025-01-28 13:24:45.359
 -696.04026055336, 789.6275170445442, 1.7380994853595762E9, 2025-01-28 13:24:45.359
 -689.817067027092, 788.9094562530518, 1.7380994853600926E9, 2025-01-28 13:24:45.360
 -893.2676246166229, 597.6659321188927, 1.7380994853601396E9, 2025-01-28 13:24:45.360
 -759.9476709961891, 733.6187753081322, 1.738099485388328E9, 2025-01-28 13:24:45.388
 -647.2121267318726, 845.3969051837921, 1.738099485388392E9, 2025-01-28 13:24:45.388
 -875.7948120236397, 614.6600375175476, 1.7380994853888917E9, 2025-01-28 13:24:45.388
 -839.8917724490166, 657.264977812767, 1.7380994853889472E9, 2025-01-28 13:24:45.388
 -652.7172594666481, 840.1311260461807, 1.7380994853896165E9, 2025-01-28 13:24:45.389
 -797.7655393481255, 690.2957742214203, 1.7380994853896468E9, 2025-01-28 13:24:45.389
 -884.1721879243851, 599.82011449337, 1.7380994854482973E9, 2025-01-28 13:24:45.448
 -697.9550893306732, 789.8668706417084, 1.738099485448362E9, 2025-01-28 13:24:45.448
 -715.4279019236565, 770.4792292714119, 1.7380994854485548E9, 2025-01-28 13:24:45.448
 -887.7624918818474, 590.2459706068039, 1.7380994854486227E9, 2025-01-28 13:24:45.448
 -743.4322727918625, 742.4748584032059, 1.738099485449258E9, 2025-01-28 13:24:45.449
 -651.2811378836632, 835.3440541028976, 1.738099485449298E9, 2025-01-28 13:24:45.449
 -859.0400602221489, 629.260606944561, 1.738099485449878E9, 2025-01-28 13:24:45.449
 -831.275042951107, 662.5307569503784, 1.7380994854499357E9, 2025-01-28 13:24:45.449
 -679.046155154705, 812.8448159694672, 1.738099485450714E9, 2025-01-28 13:24:45.450
 -792.9784674048424, 691.9712494015694, 1.7380994854507875E9, 2025-01-28 13:24:45.450
 -882.7360663414001, 603.1710648536682, 1.7380994854516866E9, 2025-01-28 13:24:45.451
 -693.4073709845543, 788.9094562530518, 1.7380994854517412E9, 2025-01-28 13:24:45.451
 -704.1782828569412, 775.0269476175308, 1.7380994854785209E9, 2025-01-28 13:24:45.478
 -893.2676246166229, 594.7936889529228, 1.73809948547857E9, 2025-01-28 13:24:45.478
 -754.2031846642494, 732.9007145166397, 1.7380994854790118E9, 2025-01-28 13:24:45.479
 -659.4191601872444, 819.3073630928993, 1.7380994854791024E9, 2025-01-28 13:24:45.479
 -873.161922454834, 608.6761975884438, 1.7380994854796376E9, 2025-01-28 13:24:45.479
 -827.2060317993164, 651.2811378836632, 1.7380994854797025E9, 2025-01-28 13:24:45.479
 -654.3927346467972, 824.5731422305107, 1.7380994855081155E9, 2025-01-28 13:24:45.508
 -770.718582868576, 703.2208684682846, 1.7380994855082123E9, 2025-01-28 13:24:45.508
 -870.7683864831924, 605.3252472281456, 1.7380994855085962E9, 2025-01-28 13:24:45.508
 -680.0035695433617, 792.4997602105141, 1.738099485508649E9, 2025-01-28 13:24:45.508
 -692.4499565958977, 781.7288483381271, 1.7380994855093513E9, 2025-01-28 13:24:45.509
 -888.4805526733398, 589.0492026209831, 1.7380994855094123E9, 2025-01-28 13:24:45.509
 -745.1077479720116, 726.4381673932076, 1.738099485568314E9, 2025-01-28 13:24:45.568
 -649.6056627035141, 821.940252661705, 1.738099485568366E9, 2025-01-28 13:24:45.568
 -859.5187674164772, 612.5058551430702, 1.7380994855687644E9, 2025-01-28 13:24:45.568
 -816.9138271212578, 653.9140274524689, 1.7380994855688784E9, 2025-01-28 13:24:45.568
 -625.6703029870987, 843.721430003643, 1.738099485569403E9, 2025-01-28 13:24:45.569
 -757.5541350245476, 704.1782828569412, 1.7380994855694509E9, 2025-01-28 13:24:45.569
 -877.4702872037888, 591.921445786953, 1.7380994855698977E9, 2025-01-28 13:24:45.569
 -667.5571824908257, 791.3029922246933, 1.7380994855699382E9, 2025-01-28 13:24:45.569
 -696.2796141505241, 763.5379749536514, 1.7380994855980864E9, 2025-01-28 13:24:45.598
 -886.5657238960266, 577.3208763599396, 1.738099485598137E9, 2025-01-28 13:24:45.598
 -736.2516648769379, 727.3955817818642, 1.7380994855985444E9, 2025-01-28 13:24:45.598
 -641.9463475942612, 822.4189598560333, 1.738099485598587E9, 2025-01-28 13:24:45.598
 -844.4394907951355, 619.925816655159, 1.738099485599177E9, 2025-01-28 13:24:45.599
 -805.1855008602142, 658.2223922014236, 1.7380994855992904E9, 2025-01-28 13:24:45.599
 -637.3986292481422, 821.4615454673767, 1.73809948559994E9, 2025-01-28 13:24:45.599
 -770.4792292714119, 690.2957742214203, 1.738099485599982E9, 2025-01-28 13:24:45.599
 -857.603938639164, 607.7187831997871, 1.738099485601117E9, 2025-01-28 13:24:45.601
 -686.9448238611221, 772.154704451561, 1.7380994856011658E9, 2025-01-28 13:24:45.601
 -688.8596526384354, 768.0856932997704, 1.7380994856282644E9, 2025-01-28 13:24:45.628
 -871.2470936775208, 590.2459706068039, 1.7380994856283224E9, 2025-01-28 13:24:45.628
 -727.1562281847, 733.6187753081322, 1.7380994856286285E9, 2025-01-28 13:24:45.628
 -653.6746738553047, 799.6803681254387, 1.738099485628686E9, 2025-01-28 13:24:45.628
 -834.386639714241, 621.8406454324722, 1.7380994856290953E9, 2025-01-28 13:24:45.629
 -815.9564127326012, 640.0315188169479, 1.738099485629136E9, 2025-01-28 13:24:45.629
 -632.6115573048592, 819.7860702872276, 1.7380994856884997E9, 2025-01-28 13:24:45.688
 -761.383792579174, 692.6893101930618, 1.7380994856885755E9, 2025-01-28 13:24:45.688
 -886.3263702988625, 566.7893180847168, 1.7380994856890693E9, 2025-01-28 13:24:45.689
 -680.48227673769, 778.8566051721573, 1.738099485689118E9, 2025-01-28 13:24:45.689
 -692.6893101930618, 763.0592677593231, 1.7380994856894157E9, 2025-01-28 13:24:45.689
 -869.0929113030434, 589.7672634124756, 1.7380994856894543E9, 2025-01-28 13:24:45.689
 -747.261930346489, 708.2472940087318, 1.7380994856896849E9, 2025-01-28 13:24:45.689
 -630.2180213332176, 832.711164534092, 1.738099485689798E9, 2025-01-28 13:24:45.689
 -832.4718109369278, 621.6012918353081, 1.738099485690547E9, 2025-01-28 13:24:45.690
 -829.599567770958, 621.1225846409798, 1.738099485690592E9, 2025-01-28 13:24:45.690
 -644.5792371630669, 807.3396832346916, 1.7380994856914732E9, 2025-01-28 13:24:45.691
 -751.5702950954437, 693.1680173873901, 1.7380994856915176E9, 2025-01-28 13:24:45.691
 -863.5877785682678, 578.9963515400887, 1.738099485718086E9, 2025-01-28 13:24:45.718
 -674.4984368085861, 777.1811299920082, 1.738099485718155E9, 2025-01-28 13:24:45.718
 -675.6952047944069, 773.5908260345459, 1.7380994857184784E9, 2025-01-28 13:24:45.718
 -871.0077400803566, 580.1931195259094, 1.7380994857185216E9, 2025-01-28 13:24:45.718
 -739.1239080429077, 712.3163051605225, 1.7380994857196355E9, 2025-01-28 13:24:45.719
 -639.3134580254555, 808.2970976233482, 1.7380994857196891E9, 2025-01-28 13:24:45.719
 -828.4027997851372, 612.9845623373985, 1.7380994857484295E9, 2025-01-28 13:24:45.748
 -820.9828382730484, 635.7231540679932, 1.7380994857485044E9, 2025-01-28 13:24:45.748
 -620.8832310438156, 832.711164534092, 1.7380994857487473E9, 2025-01-28 13:24:45.748
 -763.7773285508156, 690.2957742214203, 1.738099485748781E9, 2025-01-28 13:24:45.748
 -870.0503256917, 589.7672634124756, 1.7380994857493656E9, 2025-01-28 13:24:45.749
 -688.1415918469429, 765.6921573281288, 1.7380994857494597E9, 2025-01-28 13:24:45.749
 -695.5615533590317, 762.3412069678307, 1.7380994858081E9, 2025-01-28 13:24:45.808
 -888.719906270504, 568.9435004591942, 1.7380994858081534E9, 2025-01-28 13:24:45.808
 -740.5600296258926, 717.5820842981339, 1.7380994858085988E9, 2025-01-28 13:24:45.808
 -632.372203707695, 820.2647774815559, 1.7380994858086443E9, 2025-01-28 13:24:45.808
